Course Name,Description,Rate,Instructor,Price,Total Hours,lectures,Level,Number Of Rated Users,Bestseller,Original Price,Price Value,Price Currency
Learn To Create a Card Combat Game With Unity & C#,Game development made easy. Learn C# using Unity and create your own card battling game!,4.7,"Instructor:
James Doyle",E£199.99,10,79,Beginner,,,E£269.99,199.99,E£
Fast C# .NET Core Live Project in Windows Forms and SQL,Real World Project From Scratch by Windows Forms - C# Net Core 6 by SQL Database - Crystal Reports,4.8,"Instructor:
Mega Learning",E£199.99,38,162,All Levels,,,E£819.99,199.99,E£
Unity C# Scripting Intermediate - Upgrade Your C# Skills,"Unity C# Scripting Intermediate - Upgrade Your C# Skills , Learn Advanced C# Programming for Unity Game Development",4.3,"Instructor:
Raja Biswas",E£199.99,8,38,Intermediate,,,E£269.99,199.99,E£
Learn Unity C# for beginners,Start making games in Unity by learning the basics of Unity C# scripting,4.7,"Instructor:
Pete Jepson",E£199.99,10,73,Beginner,,,E£269.99,199.99,E£
Learn To Create An RPG Game In Unity,Game development made easy. Learn C# using Unity and create your very own classic RPG!,4.7,"Instructor:
James Doyle",E£269.99,18,117,All Levels,,,"E£1,199.99",269.99,E£
Learn To Create A Vampire Survivors Style Game in Unity & C#,Game development made easy. Learn C# using Unity and create your own avoidance survival game!,4.8,"Instructor:
James Doyle",E£199.99,11.5,88,Beginner,,,E£819.99,199.99,E£
Refactoring to Design Patterns by Example,Improving internal design of an existing application with refactoring techniques and design patterns in C#,4.5,"Instructor:
Zoran Horvat",E£199.99,4.5,51,Intermediate,,Bestseller,E£849.99,199.99,E£
Fast C# by Windows Forms to Create Pro Windows Apps,Easily and deeply learn the C# by Creating Apps for Windows - Beginners to advance topics,4.4,"Instructor:
Mega Learning",E£199.99,85.5,705,All Levels,,,E£749.99,199.99,E£
Top 300 .NET & Angular Interview Questions - Fullstack,C# / OOPS / ASP.NET MVC / ADO NET / EF / SQL Server / Web API / .NET Core / Angular (with PDF Book),4.7,"Instructor:
Happy Rawat",E£199.99,13.5,342,All Levels,,,E£999.99,199.99,E£
Master C# Scripting for Unity Game Development in 30 Days,"Learn Something New Everyday for 30 Days , Master C# Scripting for Unity 2023 Game Development Step By Step",4.7,"Instructor:
Raja Biswas",E£199.99,23.5,112,Beginner,,New,E£849.99,199.99,E£
C# Complete Beginner's Guide,We've designed the course with your needs in mind | Smooth Learning Experience | Learn Faster And Easier!,4.8,"Instructor:
Saleh Zarei",E£199.99,11.5,312,Beginner,,,E£849.99,199.99,E£
Fast WPF in C# Windows Presentation Foundation for Beginners,"Easily Learn WPF in C# to Design Real Apps , MVVM , SQL in WPF for beginners , XAML & Windows Presentation Foundation",4.3,"Instructor:
Mega Learning",E£199.99,60.5,338,All Levels,,,E£799.99,199.99,E£
C# Object-Oriented Programming Fundamentals,"Learn C#, object-oriented programming (OOP), Classes, Properties, Methods, Generics and Collections.",4.8,"Instructor:
Paul D. Sheriff",E£199.99,2.5,93,Beginner,,,E£999.99,199.99,E£
End to End Test Automation with Playwright (TS/C#/Java),Master web app automation with Playwright's modern approach and multiple language bindings - Updated 2023 with v1.38,4.7,"Instructor:
Karthik KK",E£319.99,14.5,146,All Levels,,,,319.99,E£
Unity 2D Game Developer Course Farming RPG,Build the core systems for a 2D Farming RPG game using the Unity game engine and C# in this intermediate Unity course.,4.4,"Instructor:
Rob Ager",E£199.99,44.5,101,Intermediate,,,E£779.99,199.99,E£
Learn To Create A Roguelike Game In Unity,Game development made easy. Learn C# using Unity and create your very own classic RPG!,4.8,"Instructor:
James Doyle",E£229.99,19.5,124,All Levels,,,E£999.99,229.99,E£
"Learn Asp Net C#, MySQL and JavaScript for web developers","Developers complete course for web design, development, coding and database",4.9,"Instructor:
Metla Sudha Sekhar",E£199.99,21,158,All Levels,,,E£269.99,199.99,E£
IELTS Complete Preparation for (Academic & General),"Are you taking the IELTS TEST? Then this is the only video course you need*we cover Reading,Writing,Listening & Speaking",4.6,"Instructor:
Christian C C",E£199.99,18.5,56,All Levels,,,E£999.99,199.99,E£
C# API Test Automation,REST & SOAP APIs,4.9,"Instructor:
Linh Hoang",E£199.99,1,25,Beginner,,,E£779.99,199.99,E£
C# Win Forms Flappy Bird Hunting Game OOP Master Class in VS,"Time to hunt the elusive flappy birds by making this new interactive game with C#, Windows Form, .Net in Visual Studio",4.8,"Instructor:
MOO ICT",E£579.99,3.5,9,All Levels,,new,E£779.99,579.99,E£
"Learn Automation Framework with Specflow, Selenium, C#, BDD","BRAND NEW : LOW-CODE/NO CODE Framework with Design Patterns (Builder, Strategy, Singleton, Dependency Injection, IoC)",4.6,"Instructor:
Singh Trainer",E£199.99,29,114,All Levels,,NEW,E£819.99,199.99,E£
A Beginner's Guide To Machine Learning with Unity,"Advanced games AI with genetic algorithms, neural networks & Q-learning in C# and Tensorflow for Unity",4.4,"Instructors:
Penny de Byl, Penny @Holistic3D.com",E£749.99,13,76,Intermediate,,,E£999.99,749.99,E£
How to Program Voxel Worlds Like Minecraft with C# in Unity,A comprehensive guide to blocky mesh building for procedurally-generated worlds updated for Unity 2020+.,4.7,"Instructors:
Penny de Byl, Penny @Holistic3D.com",E£749.99,18.5,128,Intermediate,,,E£999.99,749.99,E£
Learn Advanced C# Scripting in Unity 5 for Games,Learn advanced and powerful C# scripting techniques for building professional-grade games in Unity,4.7,"Instructor:
3dmotive LLC",E£199.99,5.5,66,Intermediate,,,E£269.99,199.99,E£
Learn C# Basics by Building Your Own Bot (ChatGPT enabled),Learn C# from scratch by building a chatbot windows application which using OpenAI's GPT3 model,4.0,"Instructor:
Tom Liao",E£199.99,15.5,65,Beginner,,,E£269.99,199.99,E£
ASP.NET Core Web API Bootcamp - Build REST APIs with C# .NET,"Learn ASP.NET Core Web API, Entity Framework Core, LINQ, Minimal Web API, .NET 7, C#, SQL, Azure Hosting, OAuth 2.0",4.3,"Instructor:
Lasse Klüver",E£629.99,11,104,All Levels,,,E£849.99,629.99,E£
PMP Certification: 35+ PDU Formal PMP Exam Prep_New PMP 2023,PMPⓇ Certification: 42 PDU PMP Exam Complete Training / Get the PMP Project Management Certification on the first try!,4.6,"Instructor:
Sabri C. PMP | 120,000+ Enrollments Worldwide",E£349.99,42,363,All Levels,,New,"E£1,699.99",349.99,E£
Snowflake Masterclass[stored proc+demos+Best practices+Labs],Master snowflake cloud data-warehouse with hands on exercises from real time expert.,4.4,"Instructor:
Pradeep H C",E£199.99,24,316,All Levels,,,E£269.99,199.99,E£
HTML JavaScript & AspNet C# Programming : Beginner to Expert,"Learn HTML, JavaScript and C# Basic Concepts, OOP C# programming techniques and methods for Object Oriented Programming",3.8,"Instructor:
Metla Sudha Sekhar",E£199.99,16.5,143,All Levels,,,E£269.99,199.99,E£
TDD in C# From A to Z,Grow software by TDD with SpecFlow + TestStack White. Learn test-driven development and improve unit testing skills!,4.4,"Instructor:
Engineer Spock",E£229.99,9.5,83,All Levels,,,E£319.99,229.99,E£
Learn To Create a Match-3 Puzzle Game in Unity,Game development made easy. Learn C# using Unity and create your own puzzle game!,4.6,"Instructor:
James Doyle",E£229.99,6.5,48,Beginner,,,E£999.99,229.99,E£
"CRUD application using C#, MySQL Server, Windows Forms.",How to create a CRDU application using MySQL Server and Stored Procedures,3.9,"Instructor:
Peder Thornstrom",E£199.99,4,28,Beginner,,,E£269.99,199.99,E£
Program a Media-Player in C#,Create a video and audio-player using C# and the Windows Presentation Foundation (WPF),4.7,"Instructor:
Huw Collingbourne",E£229.99,2,35,Intermediate,,,E£319.99,229.99,E£
Learn GraphQL with .Net Core For Absolute Beginners,"Learn to build Real World Project with GraphQL , .Net Core , Entity Framework Core and C#",4.4,"Instructor:
Asfend Yar Hamid",E£619.99,6.5,107,All Levels,,,E£819.99,619.99,E£
+100 C# technical interview practice tests & exercises,Test your C# skills & be more prepared for technical interviews with practice exams & modern interview questions,3.3,"Instructor:
Badran Yahyaoui",E£199.99,,,,,,E£269.99,199.99,E£
"Learn Excel Programming in easy way (VSTO, C#, WPF [MVVM])","Build functional real-life Excel Add-ins from scratch using C#, WPF/MVVM",4.3,"Instructor:
Mouse Events",E£419.99,5.5,38,Beginner,,,E£529.99,419.99,E£
Learn Restful Api's with Asp.Net Core 5.0 2022,"Learn to build Secure Real World Cinema RESTful Api's with Asp.Net Core , Entity Framework Core and C#",4.7,"Instructor:
Asfend Yar Hamid",E£229.99,4.5,83,All Levels,,,E£319.99,229.99,E£
Flow Control in C# [Exercises],Improve your Understanding through Extensive Practice,5.0,"Instructor:
life michael",E£199.99,,11,Beginner,,,E£269.99,199.99,E£
C# With Visual Studio Community 2022 (With Exercises),Jump Into C#!,4.7,"Instructor:
T O",E£199.99,3.5,52,Beginner,,,E£269.99,199.99,E£
C# Fundamentals,"Learn C#, Syntax and Programming, Language Constructs, Variables, Looping, and Exceptions.",4.4,"Instructor:
Paul D. Sheriff",E£199.99,4,113,Beginner,,,E£269.99,199.99,E£
Programming AutoCAD with SQL Server Database using C#,Programming AutoCAD .NET API with SQL Server Database integration using C#. You will perform database CRUD operations,4.6,"Instructor:
Arnold Higuit",E£199.99,8,100,Intermediate,,,E£999.99,199.99,E£
Dependency Injection in ASP.NET,Master Dependency Injection in .NET and ASP.NET using C# + Interview Questions,4.4,"Instructor:
Aref K.",E£529.99,2,24,All Levels,,,E£719.99,529.99,E£
Procedural Terrain Generation with Unity,Programming realistic environments with C# through the algorithmic manipulation of mesh and vegetation data.,4.2,"Instructors:
Penny de Byl, Penny @Holistic3D.com",E£749.99,15,86,Intermediate,,,E£999.99,749.99,E£
MVC Architecture For Unity 2022 - Lifetime Access,"Create Projects With Confidence | Model, View, Controller, C# | Design Principles, Design Patterns, UML Diagramming",4.5,"Instructor:
Samuel Asher Rivello",E£199.99,5.5,47,Intermediate,,,E£269.99,199.99,E£
LeetCode Solutions using Algorithms and Data Structure in C#,Learn and understand how to solve LeetCode problems using different algorithms and data structure to crack IT interviews,5.0,"Instructor:
Harshit Gindra",E£629.99,13,77,Beginner,,,E£849.99,629.99,E£
Automation Framework Development with Playwright in C# .NET,An End-to-End Playwright automation framework development course,3.7,"Instructor:
Karthik KK",E£349.99,13,118,All Levels,,,,349.99,E£
"Complete Codecamp On C, C++, C#, Java & Python Programming!","Obtain core programming skills & certification! Master practical C, C++, C#, Java & Python from scratch for beginners",4.0,"Instructors:
Emenwa Global, Zoolord Academy",E£199.99,82.5,695,Beginner,,,E£269.99,199.99,E£
Programming in Blazor - ASP.NET Core 5,Create interactive web applications with C#,4.4,"Instructor:
Felipe Gavilán",E£229.99,16.5,143,Intermediate,,,E£319.99,229.99,E£
Learn To Create A Racing Game With Unity & C#,Game development made easy. Learn C# with Unity and create your very own racing game.,4.7,"Instructor:
James Doyle",E£749.99,9.5,73,Beginner,,,E£999.99,749.99,E£
Automate Application with Specflow and Selenium WebDriver C#,BDD with SpecFlow (based on Gherkin) and Selenium WebDriver with C# + Intro to UnitTesting and TDD with TestStack.White,4.5,"Instructor:
Engineer Spock",E£199.99,13.5,133,All Levels,,,E£269.99,199.99,E£
Using SOLID Principles to Write Better Code - A Crash Course,"Software Architecture: A rapid, hard-hitting introduction to designing great object-oriented code in Java, C# and more.",4.4,"Instructor:
Riaan Nel",E£199.99,1,11,All Levels,,,E£269.99,199.99,E£
Unity Android Game Development : Build 10 2D & 3D Games,"Unity Game Development & Design, Learn Unity Android Game Development with C# & Unity ( Updated Unity 2023 )",4.6,"Instructors:
Raja Biswas, Charger Games",E£749.99,36,197,Beginner,,Bestseller,E£999.99,749.99,E£
Learn C# Programming with Examples in ONE DAY,C# Bootcamp with Programming Examples | Learn CSharp for Software Development with Source Code | C# in ONE DAY,4.5,"Instructors:
Faisal Zamir, Jafri Code",E£629.99,3,20,All Levels,,,E£849.99,629.99,E£
Build professional real world C# Console Application,Learn how to build a console C# application to automate tasks and reuse over and over again for work projects,4.8,"Instructor:
Stephen Mooney",E£199.99,2,19,All Levels,,,E£269.99,199.99,E£
Learn to Create a 3D Platformer Game with Unity & C#,Game development made easy. Learn C# using Unity and create your very own 3D Platformer!,4.9,"Instructor:
James Doyle",E£199.99,12.5,81,Beginner,,,E£269.99,199.99,E£
"CRUD application using C#, SQLite, and Windows Forms","Visual Studio 2017/2019 Community, C#, SQLite, DB Browser",3.5,"Instructor:
Peder Thornstrom",E£199.99,4,32,Beginner,,,E£269.99,199.99,E£
Complete ASP NET MVC Web Development - Newbie to Ninja!,Quickly Learn Web Development with ASP NET MVC and C#. From absolute basics to ninja! Learn C# and MVC like a Pro,4.3,"Instructor:
Brett Hargreaves",E£199.99,15.5,92,All Levels,,New,E£269.99,199.99,E£
Arabic language | The comprehensive course - Learn modern,"So you are already learning Arabic or willing to ? Perfect , This is where i'm going to boost your Arabic skills ;)",4.7,"Instructor:
Fadi G. C.",E£749.99,22.5,177,All Levels,,,E£999.99,749.99,E£
Learn To Create A Local Multiplayer Game In Unity,Game development made easy. Learn C# using Unity and create your very couch multiplayer action experience!,4.8,"Instructor:
James Doyle",E£269.99,9,70,Beginner,,,E£349.99,269.99,E£
Software Architecture: Meta and SOLID Principles in C#,Learn how to develop maintainable software systems applying Design Patterns based on Meta and SOLID Principles,4.0,"Instructor:
Engineer Spock",E£749.99,5,64,All Levels,,,E£999.99,749.99,E£
C# : Beginners to Advanced -Practise Test,Multiple choice Question with Solutions,5.0,"Instructor:
Suprio Dutta",E£199.99,,,,,,E£269.99,199.99,E£
Learn Advanced AI for Games with Behaviour Trees,Create your own Behaviour Tree API in C# and apply it in the Unity Game Engine,4.0,"Instructors:
Penny de Byl, Penny @Holistic3D.com",E£199.99,7,47,Intermediate,,,E£269.99,199.99,E£
RabbitMQ and Messaging Concepts,"Learn RabbitMQ message broker, general messaging concepts with C# and Java code samples",4.1,"Instructor:
Mustafa Kök",E£749.99,4,48,All Levels,,,E£999.99,749.99,E£
Introduction to Computer Programming for Beginners 2023,"Learn the basic principles of Computer Programming and get started with C#, SQL, Java, C, C++ and Python",4.2,"Instructor:
Artemakis Artemiou",E£629.99,8,89,Beginner,,,E£849.99,629.99,E£
Intro to Airplane Physics in Unity 3D - 2017 & 2018,Learn how to build your very own Custom Airplane Physics with Unity & C#,4.5,"Instructor:
Indie - Pixel",E£229.99,20.5,149,Beginner,,,E£999.99,229.99,E£
Mastering ASP.NET Core MVC 3.1 & 5.0 From Scratch Using C#,Learn How to build Modern Web Applications using ASP.NET Core MVC - Step By Step,4.7,"Instructor:
Kameswara Sarma Uppuluri",E£229.99,23,161,All Levels,,,E£319.99,229.99,E£
RPG Shops & Abilities: Intermediate C# Game Coding,"Implement Shop Systems, Special Abilities, distributable Trait Points and polish your finished RPG!",4.3,"Instructors:
GameDev.tv Team, Rick Davidson",E£199.99,19,96,Intermediate,,,E£849.99,199.99,E£
CAPM Certification 2023&2024: Updated CAPM Exam Prep_37 PDUs,CAPM Exam Prep Training: CAPM Exam COMPLETE Training Based On the New CAPM ECO (Perfect for 2023 & 2024 CAPM exams.),4.6,"Instructor:
Sabri C. PMP | 120,000+ Enrollments Worldwide",E£199.99,38.5,323,All Levels,,New,E£999.99,199.99,E£
Snowpark : Data engineering with Snowflake.,Learn fundamentals of Snowflake-snowpark API.,4.4,"Instructor:
Pradeep H C",E£199.99,6,64,All Levels,,,E£269.99,199.99,E£
Appium WinAppDriver C# Windows Desktop UI Automation Testing,"Windows Application Driver Automation Testing, Appium for Windows , End-to-End Desktop Testing Tutorial for Beginners",4.4,"Instructor:
Naeem Akram",E£629.99,5,79,Intermediate,,,E£849.99,629.99,E£
Unity C# Mobile Game - Make your own Hole Game from Scratch!,Learn how to use advanced techniques to create a 3D Hole mobile game in Unity with C# !,4.9,"Instructor:
Tabsil Makes Games",E£599.99,3.5,28,Intermediate,,,E£799.99,599.99,E£
Create ASP.Net Core Web API (step by step for beginners),"Build database driven CRUD API with C#, ASP .NET Core MVC and Entity Framework Core. Project based learning",4.7,"Instructor:
Pavol Almasi",E£199.99,10,131,All Levels,,,E£269.99,199.99,E£
WeMade 2048 with Unity & C#,Create 2048 from scratch,4.9,"Instructor:
Josh Maggard",E£199.99,4,23,Beginner,,,E£269.99,199.99,E£
REST API testing using C# RestSharp and SpecFlow,A complete course of API automation in .Net,4.6,"Instructor:
Manoj Yadav",E£199.99,3,22,All Levels,,,E£269.99,199.99,E£
Build A Paint Drawing App Using C# and Visual Studio,Get creative and build a paint drawing application from scratch.,4.6,"Instructor:
Bluelime Learning Solutions",E£199.99,1.5,17,Beginner,,,E£269.99,199.99,E£
C# Multithreading Basics,How to boost program performance with multithreading and concurrency techniques,4.3,"Instructor:
Tom Liao",E£199.99,2,15,All Levels,,,E£269.99,199.99,E£
Create a Space Shoot 'Em Up With Unity,Game development made easy. Learn C# using Unity and create your very own side-scrolling Space Shooter!,4.8,"Instructor:
James Doyle",E£229.99,8,61,Beginner,,,E£319.99,229.99,E£
Learn To Create a Turn-Based Strategy Game With Unity & C#,Game development made easy. Learn C# using Unity and create your own strategy action game!,4.5,"Instructor:
James Doyle",E£199.99,13,89,Beginner,,,E£269.99,199.99,E£
Unit Testing in .NET 7 and C# with NUnit and MOQ,NUnit in .NET 7 and C#. Test-Driven Development. Testing Legacy Code + Interview Questions & Answers,4.6,"Instructor:
Aref K.",E£479.99,3,26,All Levels,,,E£649.99,479.99,E£
Unleash Your Creativity: Build Point & Click Game in Unity,From Concept to Classic: Build a Point & Click Game with Unity and C# in the 90s Style,4.1,"Instructor:
Romi Fauzi",E£229.99,14,63,Intermediate,,,E£319.99,229.99,E£
Learn To Create a Complete Save System in Unity & C#,Game development made easy. Learn to create an versatile & easy-to-use Save System for your games!,4.8,"Instructor:
James Doyle",E£199.99,3,35,Beginner,,,E£269.99,199.99,E£
C# 13 and .NET 8: Unveiling the New Era of Programming,C# 13 and .NET 8 New Feature of Programming,5.0,"Instructor:
Sandeep Soni",E£199.99,6.5,12,All Levels,,New,E£779.99,199.99,E£
Calling an API in c#,"Web request, web client, http client",3.8,"Instructor:
Taurius Litvinavicius",E£199.99,1,7,Intermediate,,,E£269.99,199.99,E£
Xamarin Forms: Build Native Cross-platform Apps with C#,"Learn to build native mobile apps for Android, iOS and Windows using your existing C# skills",4.4,"Instructor:
Mosh Hamedani",E£749.99,7.5,117,All Levels,,Bestseller,E£999.99,749.99,E£
Beginner's Guide to Multiplayer Game Development in Unity,"Learn how to create a multiplayer game using Unity, the C# programming language and Photon 2",4.6,"Instructor:
Noa Calice (aka Blackthornprod)",E£199.99,1.5,18,Beginner,,,E£579.99,199.99,E£
The All-in-One Developer Masterclass - Learn Great Coding,"The Coding Course Covers Game Development with Scratch 3.0, Kodu Game Lab, Python, Java, C#, MySQL, Project Management",4.7,"Instructor:
Dr. Chris Mall • 35,000+ Students Worldwide",E£199.99,23,168,Beginner,,,E£269.99,199.99,E£
Microsoft 70-484: Essentials of Developing Windows Store...,Essentials of Developing Windows Store Apps Using C#,4.7,"Instructor:
Stone River eLearning",E£229.99,11.5,375,All Levels,,,E£319.99,229.99,E£
Learn to create a strategy game in Unity,"Deploy army, Create map, Learn Unity and C#, game architecture and Unity scripting API",4.0,"Instructor:
Ilnar Farkh (Smart Games Development)",E£199.99,17,72,All Levels,,,E£269.99,199.99,E£
Turkish Language Course for Beginners - A1,Learn Turkish from a Native & Experienced Turkish Teacher ( 50 top quality video lessons ),4.7,"Instructor:
A. C. YILMAZ",E£549.99,9.5,50,Beginner,,,E£749.99,549.99,E£
Programming the Finite Element Method using C#,Programming the Finite Element Method using C# for Bar Elements,4.4,"Instructor:
Civil Engineering Essentials",E£549.99,15,79,All Levels,,,E£749.99,549.99,E£
Software Architecture: Dependency Injection for C# Devs,Learn Dependency Injection techniques along with an IoC-framework (DI-Container). Grow Architecture applying DI.,3.8,"Instructor:
Engineer Spock",E£219.99,5.5,86,All Levels,,,E£319.99,219.99,E£
VB . NET with VS 2017 and Windows Forms,"With Early OOP, Connections to C# and the .NET Framework Source Code",4.6,"Instructor:
T O",E£749.99,13,86,All Levels,,,E£999.99,749.99,E£
"Object Oriented Analysis, Design & Programming with UML","Learn OO Analysis, Design & Programming using UML in C++, Java & C#",4.4,"Instructor:
Umar Lone",E£199.99,10.5,126,All Levels,,Bestseller,E£999.99,199.99,E£
"Fundamentals of Logistics, Supply Chain & Customer Service","Learn Logistics, Supply Chain and Customer Service. 3 Courses in 1.",4.5,"Instructor:
Bradley C.",E£629.99,5,52,All Levels,,,E£849.99,629.99,E£
Quick Start - Learn programming in C#,Easy and fast - Your start into programming as an absolute beginner,4.3,"Instructors:
Amira N, Sönke Cordts",E£199.99,2,43,Beginner,,,E£269.99,199.99,E£
C# Remoting : Build Client / Server Database Applications,Build client applications to use objects on remote computers such as using the database of the server remotely,4.3,"Instructor:
Husam Nujaim",E£199.99,2,17,All Levels,,,E£269.99,199.99,E£
Unity from Zero to Proficiency (intermediate),A step-by-step guide to coding your first game in C# with Unity,4.7,"Instructor:
Patrick Felicia",E£199.99,6.5,86,Intermediate,,,E£269.99,199.99,E£
Intro to Unity 3D Physics: Helicopters,Learn how to create Helicopter physics for Games with Unity 3D and C#!,4.4,"Instructor:
Indie - Pixel",E£219.99,17.5,131,Beginner,,,"E£1,199.99",219.99,E£
C# : ASP.NET MVC ~Practise Test for Interviews,ASPDotNeT Multiple choice Question with descriptive Solutions,5.0,"Instructor:
Suprio Dutta",E£229.99,,,,,,E£319.99,229.99,E£
Rest Api's in Asp.Net and C#,"Build REST Api's With Asp.Net , Entity Framework and C#",4.0,"Instructor:
Asfend Yar Hamid",E£219.99,2.5,43,All Levels,,,E£319.99,219.99,E£
Desktop Application Development Windows Forms C#,Learn software development using windows forms with SAP crystal reports,4.6,"Instructor:
Ali Raza Sardar Ali",E£229.99,10,28,Beginner,,,E£319.99,229.99,E£
"Websockets, tcp and udp in c# .NET CORE",Learn all about various network sockets,3.8,"Instructor:
Taurius Litvinavicius",E£479.99,3,13,Expert,,,E£649.99,479.99,E£
Learn To Code By Making a 2D Platformer in Unity,Game development made easy. Learn C# using Unity and create your very own 2D Platformer,4.9,"Instructor:
James Doyle",E£849.99,13,84,Beginner,,,"E£1,199.99",849.99,E£
Game Physics - Introducing Gravitation & Rotation in Unity,Step-by-step tutorial on how to create a basic rigid body motion physics from scratch. Taught in C# using Unity 3D free.,4.4,"Instructor:
Ben Tristem",free,5.5,45,Intermediate,,,E£819.99,0,
Complete ASP.NET MVC Course with Real World Practices,"ASP.NET MVC with hands-on examples, build secure web applications with ASP.NET MVC and C#, become web developer with MVC",4.6,"Instructors:
Oak Academy, OAK Academy Team",E£749.99,20,134,All Levels,,,E£999.99,749.99,E£
Regular Expressions (Regex) with C# .NET - Easy and Fast!,"Regex Mastery: Hands-On Pattern Detection, Input Verification, Security Enhancement, and Data Cleanup",4.5,"Instructor:
Chandra Lingam",E£199.99,4,71,All Levels,,,E£269.99,199.99,E£
Complete Guide to XML For Microsoft Developers,"XML, XPATH, XSLT, XQuery, XSD, XML in SQLServer, C#, LINQ, and PowerShell, Saxonica",4.5,"Instructor:
Neal Walters",E£229.99,16.5,125,Beginner,,Bestseller,E£319.99,229.99,E£
Outlook Desktop Add-ins Development For Beginners,Learn outlook desktop add-in development using C# and visual studio,3.7,"Instructor:
NetCore Academy",E£199.99,3,18,All Levels,,,E£269.99,199.99,E£
Develop FPS Game in 35 Minutes with C# and Unity3D,Beginner Friendly Introduction in the World of 3D Game Development,5.0,"Instructor:
Domen Rajterič",E£199.99,,9,Beginner,,,E£269.99,199.99,E£
Unity 2019 Learn to write better code making a City Builder,"Learn object oriented programming, design patterns and Unit testing while making a City Builder game in Unity using C#.",4.2,"Instructor:
Sunny Valley Studio",E£229.99,17.5,108,Intermediate,,,,229.99,E£
Learn Asp Net C# OOPs SQL and JavaScript for Development,"Complete developers course for web design, development, coding and database - by Microsoft Certified Professional",3.8,"Instructor:
Metla Sudha Sekhar",E£199.99,21.5,161,All Levels,,,E£269.99,199.99,E£
A 18 Hour SQL/SQL Server 2014/Visual Studio 2017 Course,"Learn SQL, SQL Server, SSMS, ASP.NET, Visual Studio, C#, HTML and More!",4.8,"Instructor:
T O",E£749.99,19,87,Intermediate,,,E£999.99,749.99,E£
Unity 2023 Game Development : Build 6 Games with Unity & C#,"Learn Unity Game Development , Build 6 2D & 3D Games with Unity , Learn Unity & C# Scripting By Building Real Projects",4.6,"Instructor:
Raja Biswas",E£199.99,12,76,Beginner,,,E£269.99,199.99,E£
AWS For C#/.NET Developers,Learn how to use AWS with C#/.NET and using AWSSDK.NET,4.5,"Instructor:
Amr Swalha",E£229.99,2.5,39,All Levels,,,E£319.99,229.99,E£
Blazor - Real World Developer Portfolio (WASM + Web API),"Learn in-demand technologies by building a dev portfolio: C#, .NET 6, Blazor WebAssembly, ASP.NET Web API and Azure.",4.4,"Instructor:
Ruben Heeren",E£999.99,16.5,90,Beginner,,,"E£1,299.99",999.99,E£
"Selenium, C# and Everything in Between","Learn how to create a powerful cross site, cross browser and cross product dynamic automation tests using C#",4.5,"Instructor:
Roei Sabag",E£199.99,10.5,110,All Levels,,,E£269.99,199.99,E£
Unity Game Development: Make Professional 3D Games,Learn To Code In C# And How To Create Stunning 3D Games In Unity Game Engine,4.1,"Instructor:
Awesome Tuts",E£229.99,41,152,All Levels,,,E£319.99,229.99,E£
Advanced Automation framework with Appium C# - 2020 Updated,Automate Android & iOS application in Windows and MacOS in C# with Appium,4.9,"Instructor:
Karthik KK",E£319.99,9.5,97,All Levels,,,,319.99,E£
SDET C#: Test Automation From Scratch - Detailed Guide,A practical guide to becoming an Expert QA Automation Engineer (AQA) and SDET/Test Architect,4.4,"Instructors:
Tigran Ter-Karapetyants, Trevoir Williams",E£199.99,20,125,All Levels,,,E£269.99,199.99,E£
ASP.NET MVC Web Development,"Learn Web and Apps Development with ASP.NET MVC, C#, Signal-R and ADO.NET",3.8,"Instructor:
EDUCBA Bridging the Gap",E£199.99,45.5,322,All Levels,,,E£269.99,199.99,E£
The Ultimate C# and Unity course for beginners,Learn C# and Unity Coding and Game Development,4.4,"Instructor:
Kenneth Andersen",E£749.99,30,124,Beginner,,,E£999.99,749.99,E£
