Course Name,Description,Rate,Instructor,Price,Total Hours,lectures,Level,Number Of Rated Users,Status,Original Price,Price Value,Price Currency
RPAコンサルタントが教えるUiPath最新自動化技術 ～Orchestrator・Apps・ActionCenter〜,UiPathの提供するAutomation Cloudの機能を組み合わせることで業務改善効果は飛躍的に向上します。プログラミングスキル不要でローコード開発ができるAppsを組み合わせた業務改善例を、手を動かしながら学ぶことができます。,3.8,"Instructor:
律野 桜哉 Ritsuno Sakuya",E£199.99,6.5,62,Beginner,,,E£269.99,199.99,E£
【初級~中級編】ノンプログラマーのためのRPA・Uipath講座,~プログラミング知識0からトライできるRPAツール『Uipath』を使用した自動化ロボット作成講座~,4.4,"Instructor:
上野 隼人",E£629.99,3.5,52,All Levels,,Highest rated,E£849.99,629.99,E£
UiPath RPAアソシエイト資格 模擬試験 合計140問超で試験合格を目指しましょう！,UiPath RPA開発者のレベルを示すことができるRPAアソシエイト資格を取得して、UiPathエンジニアとしての一歩を目指しましょう。,3.8,"Instructor:
律野 桜哉 Ritsuno Sakuya",E£199.99,,,,,,E£269.99,199.99,E£
數位牙科必勝法則系列-1：CEREC在臨床治療的關鍵成功秘訣,CADEC 數位牙科線上學習系列,4.6,"Instructor:
CADEC (CEREC Asia)",E£319.99,1,7,Intermediate,,,,319.99,E£
【初級編】コアラでも分かるUiPath Studio ～基本的な自動化処理を作ろう～【21.10モダンデザイン対応】,大企業を中心に導入が広がっているRPA。その中でも国内、グローバルでUiPathは高い評価を受けています。自動化処理を簡単に作れるモダンデザインを使用した最新の方法で、手を動かしながら業務を自動化する方法を学べます。,3.9,"Instructor:
律野 桜哉 Ritsuno Sakuya",E£199.99,4,70,Beginner,,,E£269.99,199.99,E£
Automatyzacja zadań w Pythonie,Wykorzystaj Pythona do automatyzacji pracy!,4.7,"Instructor:
Videopoint Grupa Helion",E£229.99,6,43,Beginner,,,E£319.99,229.99,E£
Digital Transformation 쉽게 시작하기 (+ 성공&실패 사례),"디지털 트랜스포메이션, 대체 무엇이며 나는 어떻게 대응해야 하는가?",4.9,"Instructors:
Letuin EDU, 넥스트플래그 nextflag",E£349.99,3,7,Beginner,,,,349.99,E£
Arduino Robots,How to build and control your robot with arduino,4.2,"Instructor:
Abdelhamid Helal",E£199.99,5,37,All Levels,,,E£269.99,199.99,E£
Embedded Microcontroller Serial Communication protocols,"Learn Serial Communication Protocols ( USART,SPI,I2C) and Write their Firmware Driver From Ground in ARABIC Language",4.8,"Instructor:
Hamdy Elasawy",E£229.99,14.5,89,All Levels,,,,229.99,E£
Power Automate - Curso completo de Microsoft Power Automate,"Automatiza procesos de negocio con Power Automate, una herramienta de la Microsoft Power Platform",4.5,"Instructor:
Ivan AlsiGo",E£199.99,12,116,All Levels,,,E£269.99,199.99,E£
"İş birimleri, iş analistleri, yöneticiler için RPA dönüşümü","Robotlara uygun süreçleri tespit et, süreçlerin yatırım geri dönüş hesaplarını yap, pilot çalışma ve dönüşümü yönet.",5.0,"Instructor:
Anil Savas Kilic",E£579.99,2.5,42,All Levels,,,E£779.99,579.99,E£
Robot Framework - Kurs Podstawowy,Podstawy automatyzacji z wykorzystaniem Robot Framework,4.9,"Instructor:
Instruktor RobotFramework",E£199.99,5.5,24,Beginner,,,E£269.99,199.99,E£
"Curso de Excel do Básico ao Avançado, Macro e VBA + Power BI","Aprenda desde o inicio a trabalhar com Excel, VBA e Power BI, crie e automatize relatórios e aumente sua produtividade",4.7,"Instructor:
Clevison Santos",E£199.99,202.5,799,All Levels,,,E£269.99,199.99,E£
Python RPA crie Robôs com Interface GUI + Projeto ChatGPT,Aprenda criar robôs de automação de processos com interface gráfica + Projeto ChatGPT com a API da OpenAI e Tkinter,4.3,"Instructor:
Direto ao Ponto",E£199.99,17.5,52,Intermediate,,,E£269.99,199.99,E£
데이터 기반 디지털트랜스포메이션-DT 전략 마스터 클래스,디지털 시대 데이터 활용 능력 키우기,4.6,"Instructor:
마소캠퍼스 머니매그넷",E£749.99,5,29,Beginner,,,,749.99,E£
디지털 인재의 8가지 기본 지식,"DT시대에 IoT, 빅데이터, 머신러닝, AI 기술 등이 우리 산업에 주는 영향을 파악하고 변화를 분석해 새로운 시대에 발빠르게 반응할 수 있다.",0.0,"Instructor:
현대C&R 하이인재원",E£729.99,4.5,64,All Levels,,,,729.99,E£
Curso Excel COMPLETO do Básico ao Avançado,"Formação profissional completa em Microsoft Excel! Tabelas, gráficos, relatórios, dashboard, projetos e muito mais",4.8,"Instructors:
Nelio Alves, Bruno Roberto Martins Arantes",E£229.99,28.5,225,All Levels,,Highest rated,E£319.99,229.99,E£
Mega Curso de Python más de 86 horas y 781 Videos en Español,"En este curso aprenderas, Python, Poo, Funciones, Metodos, Modulos, Django, Pandas, Selenium,Robotframework, Etc.",4.5,"Instructor:
Rodrigo Villanueva Nieto",E£199.99,86.5,785,All Levels,,,E£269.99,199.99,E£
Curso de Informática + Pacote Microsoft Office + Power BI,"Aqui tem tudo o que você precisa (Excel, Word, PowerPoint, Outlook, Internet, Window 10, Power BI, Macros e VBA)",4.7,"Instructor:
Clevison Santos",E£199.99,147.5,785,All Levels,,Bestseller,E£269.99,199.99,E£
Automatisation avec Katalon Studio-Approche professionnelle,"Automatisation Web/Mobile, interception Code SMS, utilisation bases de données comme jeux de données",0.0,"Instructor:
Remi YANG",E£629.99,4.5,21,Beginner,,New,E£849.99,629.99,E£
디지털 리터러시 - 디지털 전환과 자동화,디지털 전환과 자동화,4.3,"Instructor:
마소캠퍼스 머니매그넷",E£649.99,5.5,15,Beginner,,,,649.99,E£
Künstliche Intelligenz für Unternehmen,So planen Sie Ihre Einführungsstrategie für 2024,3.6,"Instructor:
Rene Salmon",E£229.99,2,48,Beginner,,,E£319.99,229.99,E£
自動化が誰でもデキる時代に！ゼロから始めるRPA入門 UiPath StudioX 基本編,"RPAソフト""UiPath StudioX""について、基本的な知識を重点的にじっくりと学ぶことができます。",4.2,"Instructor:
将司 小串",E£199.99,3.5,63,Beginner,,,E£269.99,199.99,E£
비즈니스를 바꾸는 20가지 DT Tool,디지털 트랜스포메이션 시대에 꼭 필요한 Tool 활용 가이드,4.5,"Instructors:
Letuin EDU, 넥스트플래그 nextflag",E£419.99,3,9,Beginner,,,,419.99,E£
Simulado PL-500 Microsoft Power Automate RPA Developer PL500,Domine a Automação com o Simulado PL-500 Exam PL-500: Microsoft Power Automate RPA Developer PL500,0.0,"Instructor:
Junior Xavier",E£579.99,,,,,,E£779.99,579.99,E£
Power Virtual Agents - Chatbots sin programar con Microsoft,"Crea chatbots y agentes conversacionales IA con Power Virtual Agents, una herramienta de la Microsoft Power Platform",4.7,"Instructor:
Ivan AlsiGo",E£199.99,6,49,All Levels,,,E£269.99,199.99,E£
Formação Analista Fiscal Tributário Versão 2.0,Um Novo curso de Formação para Analista Fiscal Tributário para você que sonha em trabalhar em uma grande empresa.,4.7,"Instructor:
Thiago de Lucca Del Nero",E£199.99,32.5,103,All Levels,,Bestseller,E£269.99,199.99,E£
Curso Python Online na Prática - Guia Definitivo,"Aprenda Programar em Python com Expressões Lambdas, Iteradores, Geradores, Programação Funcional",4.0,"Instructor:
Claudio M. Antonio",E£199.99,4.5,23,All Levels,,,E£269.99,199.99,E£
Automação de processos com Python RPA e BotCity,"Aprenda como criar robôs desktop de forma prática usando Python RPA, Visão Computacional e BotCity.",4.6,"Instructor:
Gabriel Casemiro | + 6.400 Alunos",E£199.99,1.5,20,Beginner,,,E£269.99,199.99,E£
Formation complète de Microsoft Power Automate,Formation complète de Microsoft Power Automate (Flow). Tous niveaux,4.2,"Instructor:
Hicham Sébastien Ziani",E£199.99,5,56,All Levels,,Bestseller,E£269.99,199.99,E£
【ITパスポート試験】5年連続売上No.1『ITパスポート絶対合格の教科書』著者による、最短絶対合格のコース！,頻出問題に的を絞ることで、最短で確実に合格できます！まったくIT知識がない方向けにとことん丁寧に解説。動画内で過去問解説まで行います！5年連続売上No.1「ITパスポート絶対合格の教科書」著者による最短絶対合格のコース。,4.5,"Instructor:
高橋 京介",E£199.99,3.5,41,Beginner,,Bestseller,E£269.99,199.99,E£
"Lógica Programação VisualG, C++, Python, C#, Java + Projetos",Aprenda programar criando Algoritmos em 4 linguagens e crie projetos com interface e Banco de Dados SQLite,4.8,"Instructor:
Clevison Santos",E£199.99,140.5,513,Beginner,,Highest rated,E£269.99,199.99,E£
Microsoft Power Automate-Crashkurs - von Zero zu Hero!,"Power Automate - Vom ersten Schritt bis zur nahtlosen Anwendung auf Desktops, Tablets und Smartphones!",3.8,"Instructor:
Volker Buntrock",E£199.99,10.5,58,All Levels,,,E£269.99,199.99,E£
クラウド版Power Automate基礎マスターコース【業務プロセスの自動化へ一歩踏み出そう】【旧Flow】,クラウド版Microsoft Power Automateを網羅的に学習できる本格的な基礎コースです。本格的な基礎コースですが、1度もPower Automateを触ったことがない方でも気軽に受講することができるように解説をしています。,4.3,"Instructor:
ヒョウノ モトハル",E£199.99,4.5,84,All Levels,,Bestseller,E£269.99,199.99,E£
IPA-Automatización de Procesos Inteligente con Python [2023],Descubre el potencial de Intelligent Process Automation y automatiza tus tareas aburridas con IA y Machine Learning,4.7,"Instructor:
Ivan Pinar Domínguez",E£199.99,4,50,All Levels,,,E£269.99,199.99,E£
【試験対策から本質の理解まで、知識をまとめて身に付けよう！】G検定対策講座,機械学習、ディープラーニングを学ぶ入口としての試験であるG検定。,4.0,"Instructors:
T S, G. Q.",E£199.99,10,157,Beginner,,Bestseller,E£269.99,199.99,E£
Einführung in Microsoft Power Automate,Lerne wie du Microsoft Power Automate nutzen kannst manuelle Prozesse zu automatisieren. Der Einstieg in Power Automate,4.5,"Instructor:
Dan We",E£229.99,2.5,18,Beginner,,,E£319.99,229.99,E£
Introducción al mundo de la Inteligencia Artificial,Visión completa de las principales tecnologías englobadas bajo la Inteligencia Artificial así como el Future of Work,4.4,"Instructor:
Alejandro Aquino Navarro",E£199.99,2,11,All Levels,,,E£269.99,199.99,E£
【予備校講師×現役SEが教える】プログラミングを初めて学ぶ入門講座 ～Power Automate Desktop～,RPAツールの１つPower Automate Desktopを利用して、プログラミングの基礎・エッセンス・考え方を、未経験者にも分かりやすいように丁寧に基本から解説する講座です。プログラミング初心者はこの講座から始めましょう。,4.4,"Instructor:
康弘 笠原",E£199.99,4,35,Beginner,,,E£269.99,199.99,E£
การออกแบบและสร้างหุ่นยนต์สำหรับผู้เริ่มต้น,เริ่มต้นเรียนรู้โค้ดดิ้งไปกับการสร้างหุ่นยนต์ โดย N Academy,4.6,"Instructor:
Chirawat Nangam",E£199.99,1.5,30,Beginner,,,E£269.99,199.99,E£
Formação Assistente Fiscal,"Emissão de Notas Fiscais, ISS, ICMS, IPI, Pis/Cofins, ICMS-ST, Difal, Retenções, Obrigações Acessórias e muito mais",4.5,"Instructor:
Thiago de Lucca Del Nero",E£199.99,19.5,58,Beginner,,Bestseller,E£269.99,199.99,E£
作って学ぶPower Automate ! 現場で役立つ15個のフローを作って業務改善にすぐに役立てる,流行りのローコード&プロセス自動化ツール 「Microsoft Power Automate」をゼロから手を動かして学び、すぐに現場で使えるようになりましょう！,4.3,"Instructor:
ギークフジワラ geekfujiwara",E£199.99,6.5,59,Beginner,,,E£269.99,199.99,E£
파이썬을 이용한 자동화 스크립트,최근에 사용자 저변이 큰폭으로 확대되고 있는 파이썬(Python)과 이를 이용한 자동화 기법을 습득한다. 파이썬이 가진 장점과 개념을 익히고 강력하고 편리한 기능에 대해 학습하고 실제 업무에 적용해본다.,0.0,"Instructor:
현대C&R 하이인재원",E£799.99,13.5,240,All Levels,,,,799.99,E£
非エンジニアのためのIT用語100選,よく聞くけどよくわからないIT用語をわかりやすく解説,4.4,"Instructor:
今西 航平",E£199.99,12,103,Beginner,,Bestseller,E£269.99,199.99,E£
Experto ChatGPT. Crea apps y soluciones digitales con OpenAI,Aprende a integrar ChatGPT con aplicaciones NoCode. API de ChatGPT para aplicar IA a soluciones digitales sin código,4.6,"Instructor:
Ivan AlsiGo",E£199.99,7.5,91,All Levels,,,E£269.99,199.99,E£
Como mudar sua carreira e começar na área de TI,"Gestão de carreira é assunto seu. E se considera mudar (ou começar) sua carreira para TI, é por aqui que deve começar.",4.7,"Instructor:
Paulo Felix Jr.",E£199.99,6,44,All Levels,,,E£269.99,199.99,E£
Google Apps Script로 시작하는 업무 자동화,"구글 워크스페이스(스프레드시트, 폼)을 활용하는 6가지 예시를 통해 반복되는 업무를 자동화하는 방법을 배울 수 있습니다",5.0,"Instructor:
요창 송",E£549.99,2.5,10,Beginner,,,E£749.99,549.99,E£
Microsoft Power automate,"Creation de Flows, conditions, actions, triggers, mobile app, admin center, approbation, Teams, Outlook, variables",3.6,"Instructor:
Fabrice Chrzanowski",E£199.99,3.5,17,Beginner,,,E£269.99,199.99,E£
【超初心者向け】 Microsoft Power Automate Desktop入門編,プログラミング知識がなくても簡単にパソコンの単純作業を自動化する方法をこのコースでマスターしましょう。本コースではインストール方法から基本操作に加えて、3つの自動化を丁寧に解説しています。,4.0,"Instructor:
キョウヘイ コンドウ",E£199.99,1.5,44,Beginner,,,E£269.99,199.99,E£
Formação Analista Fiscal - Impostos indiretos,Curso Analista Fiscal + Key User SAP e Mastersaf - O melhor curso do básico ao avançado - Especialista Fiscal,4.6,"Instructor:
Thiago de Lucca Del Nero",E£199.99,40.5,107,All Levels,,Highest rated,E£269.99,199.99,E£
Microsoft Power Automate - vom Beginner zum Profi,"Lerne den Umgang mit Microsoft Power Automate, um neue Prozesse zu schaffen und vorhandene zu automatisieren",3.9,"Instructor:
Jan Haist",E£229.99,1.5,38,Beginner,,,E£319.99,229.99,E£
Fiscal e Tributário para iniciantes,Do básico ao avançado para quem precisa aprender Fiscal e Tributário,5.0,"Instructor:
Thomaz J. Del Nero",E£549.99,21.5,72,All Levels,,Hot & new,E£749.99,549.99,E£
【旧講座】今日から始めるデジタルトランスフォーメーション！テクノロジーの仕組みからデータ活用基盤のつくりかたまで,抽象的でわかりにくいデジタル化・デジタルトランスフォーメーション(DX)の意味を丁寧に解説。AI・IoTなど、今さら聞けないテクノロジーの仕組みから、DXに必要なIT基盤の仕組みまでまとめて理解。アイデア創出に役立つワーク付き。,4.1,"Instructor:
箕輪 旭",E£199.99,3,68,Beginner,,,E£269.99,199.99,E£
Gestão de Processos Express (Seja um Analista de Processos),BPM | BPMN | BPMS | BIZAGI | COE | GUT | SMART | 5W2H | RPA| FEP...,4.7,"Instructor:
Prof. Ed Ribeiro",E£199.99,6.5,75,All Levels,,Highest rated,E£269.99,199.99,E£
Criando Robôs com Python - Automatizando Processos,"Python 3 completo - programação Selenium, PyAutogui, Beautiful Soup, Xlwt/Xlrd (Excel), SMTPLib e Openpyxl",4.6,"Instructor:
Gabriel Casemiro | + 6.400 Alunos",E£199.99,10.5,83,Beginner,,,E£269.99,199.99,E£
UiPath RPA - SAP Robotik Süreç Otomasyonu,UiPath'in güçlü RPA araçlarını kullanarak SAP sistemleriyle entegrasyon tekniklerine odaklanacağız.,5.0,"Instructor:
Murat ARABACILAR",E£629.99,1.5,12,Beginner,,New,E£849.99,629.99,E£
Web Scrapping y Web Automation con Power Automate Desktop,Automatiza la extracción de datos y la automatización de botones web sin código con power automate desktop,4.9,"Instructor:
Sebastian Vallejo Jimenez",E£199.99,6,51,Intermediate,,,E£269.99,199.99,E£
디지털 퍼스트 전략(Digital-First Strategy),디지털 자산으로 기업의 DNA를 새롭게 디자인한다,4.6,"Instructor:
Youngjin Yoo",E£199.99,5.5,14,Expert,,,E£269.99,199.99,E£
"Gestão de Processos: Como implantar, conduzir e melhorá-los","Aprenda Gestão de Processos, alavanque resultados de verdade na sua empresa e carreira de forma prática e didática",4.6,"Instructor:
Thiago Berka",E£229.99,5.5,52,All Levels,,,E£319.99,229.99,E£
Curso de Administração Financeira e Fiscal,Pacote de Formação Administração Financeira e Fiscal,4.4,"Instructor:
Thomaz J. Del Nero",E£549.99,24,80,All Levels,,,E£749.99,549.99,E£
Power Automate en español,Todo lo que debes saber para empezar en tu camino como experto en Power Automate,4.5,"Instructor:
Christian Abata",E£529.99,2,21,Beginner,,,,529.99,E£
Assistente Financeiro + Assistente Fiscal na Prática,"Pacote de Formação Assistente Fiscal e Assistente Financeiro, são 2 ótimos Cursos pelo menor preço",4.4,"Instructor:
Thiago de Lucca Del Nero",E£199.99,24,75,All Levels,,,E£269.99,199.99,E£
Analista Fiscal Impostos Diretos e Indiretos,"Impostos e tributos Diretos e Indiretos, empresas do Simples Nacional, Lucro Presumido e Lucro Real",4.7,"Instructor:
Thiago de Lucca Del Nero",E£199.99,24,80,All Levels,,,E£269.99,199.99,E£
【続】Microsoft Power Automate Desktop 入門講座 ～ フォルダーアクション 特訓編 ～,Power Automate Desktop 入門講座は受講した。もっと知りたいけど、どこから広げていけば...データ作成のフローが多いならフォルダーアクションがおススメ！データ作成は自動化してもフォルダー周りは手作業ってバランス悪くない？,4.2,"Instructor:
マスカワ シゲル",E£199.99,2,20,Beginner,,Bestseller,E£269.99,199.99,E£
전통기업의 디지털 트랜스포메이션 전략 세우기,디지털 대전환에 대비하라,4.5,"Instructor:
김지현 김",E£199.99,1.5,5,All Levels,,,E£269.99,199.99,E£
Curso de ICMS + Sped Fiscal,"Aprenda passo a passo como funciona o ICMS, suas diversidades, particularidades até a entrega da Obrigação principal",4.5,"Instructor:
Thiago de Lucca Del Nero",E£199.99,12.5,36,All Levels,,,E£269.99,199.99,E£
Automação de Processos: RPA com .NET | CHATGPT,Torne-se especialista na criação de robôs com .Net,5.0,"Instructor:
Filipe Ribeiro Brito",E£319.99,w5,39,Beginner,,,,319.99,E£
Impostos indiretos para Industria,"Aprenda ISS, ICMS, IPI, PIS e COFINS na prática, e aprenda a emitir notas fiscais, apurar os impostos e muito mais!",5.0,"Instructor:
Thiago de Lucca Del Nero",E£199.99,24.5,80,All Levels,,Highest rated,E£269.99,199.99,E£
Power Automate (2022): do Zero ao Avançado + Sharepoint,"Automatize seus processos e tarefas utilizando o Power Automate, sem precisar saber programar + 2 estudos de caso!",4.4,"Instructors:
Leonardo Adonis, Squad Hub",E£199.99,2.5,21,Beginner,,Highest rated,E£269.99,199.99,E£
Assistente de Escrita Fiscal ICMS e IPI na Prática,"Aprenda neste Curso Faturamento e entradas de Notas Fiscais, importação de arquivos XML, Apuração do ICMS e IPI",4.5,"Instructor:
Thiago de Lucca Del Nero",E£199.99,16,48,Beginner,,,E£269.99,199.99,E£
Master-Class Microsoft Power Automate-Expressions!,"Erweitern Sie die Möglichkeiten von Microsoft Power Automate durch Beherrschung der ""Expressions""!",0.0,"Instructor:
Volker Buntrock",E£549.99,3.5,29,Intermediate,,,E£749.99,549.99,E£
「DXリテラシー標準」準拠｜はじめてのデジタルトランスフォーメーション入門,経済産業省・IPAの「DXリテラシー標準」に準拠。DX時代に求められる共通認識を4時間半で学べます。デジタル技術・データ活用の実務経験を持つ講師が分かりやすく解説します。初めてDXを学ぶ方、DXのためにリスキリングする方などにオススメです。,4.1,"Instructor:
まなび梯 株式会社",E£199.99,4.5,63,Beginner,,Bestseller,E£269.99,199.99,E£
Power Automate Crashkurs - sofort einfache Flows bauen,"Übersicht über Power Automate, Basiswissen und erste Flow-Erfahrung in 35 kompakten Minuten",4.1,"Instructor:
Raphael Bachmann",E£229.99,,7,All Levels,,,,229.99,E£
Power Automate cloud: Principios básicos en Español,Conceptos fundamentales para la automatización de proceso,4.5,"Instructor:
Sebastian Vallejo Jimenez",E£199.99,7,137,Beginner,,,E£269.99,199.99,E£
Fiscal Tributário + Excel do básico ao intermediário,"Assistente Fiscal, Analista Fiscal, e Excel do Básico ao Avançado em 1 só curso",4.7,"Instructor:
Thiago de Lucca Del Nero",E£549.99,27.5,107,All Levels,,New,E£749.99,549.99,E£
Escrita Fiscal + Sped,"Curso para iniciantes na área fiscal e tributária, que buscam um conhecimento do básico ao intermediário.",4.6,"Instructor:
Thiago de Lucca Del Nero",E£199.99,23.5,73,All Levels,,Highest rated,E£269.99,199.99,E£
เรียน Factory I/O จำลองระบบ Automation เรียนง่ายเป็นเร็ว,เรียน Factory I/O จำลองระบบ Automation ฉบับปูพื้นฐาน เรียนง่ายเป็นเร็ว Zero to Hero,0.0,"Instructor:
Todsapon Banklongsi",E£199.99,2,6,Beginner,,,E£269.99,199.99,E£
Como Automatizar as suas planilhas do Excel com Python,Ganhe tempo e dinheiro colocando suas tarefas chatas e repetitivas no automático com Python,4.7,"Instructor:
Tiago Ribeiro",E£199.99,8.5,204,Beginner,,,E£269.99,199.99,E£
Curso de Automatización de procesos con Zapier,Construye flujos de trabajo efectivos con Zapier,4.6,"Instructor:
Christian Magallón García",E£199.99,8.5,27,Beginner,,,E£749.99,199.99,E£
手を動かして学ぶAI開発入門！人工知能の意味からモデル構築・RPA連携・サーバレス開発まで,機械学習の基礎知識から、WatsonなどGUIツールによる画像・音声・数値の分析、UiPathによるAIとRPAの連携、AWS Lambdaによるサーバレス開発まで、ビジネスの現場で本当に役立つAI開発スキルをゼロから習得,4.2,"Instructor:
箕輪 旭",E£199.99,8,96,Beginner,,,E£269.99,199.99,E£
ICMS passo a passo,Aulas do básico ao avançado sobre ICMS - O mais importante imposto estadual de todo Brasil,3.6,"Instructor:
Thiago de Lucca Del Nero",E£549.99,10.5,41,All Levels,,New,E£749.99,549.99,E£
Blender : Créer et texturer un robot insect,Un projet complet de modélisation et de texturing,4.5,"Instructor:
Vanteux Sébastien",E£199.99,4.5,18,Intermediate,,,E£269.99,199.99,E£
İleri Seviye Robotik Projeler ve Uygulamalar +2023,Uygulamalı 7 Adet İleri Seviye Robot Projeleri Yapımı,4.6,"Instructor:
Tarık Sezgin",E£199.99,6,33,Intermediate,,,E£269.99,199.99,E£
Vorbereitung zum Kenntnisnachweis nach §21d LuftVO,Der Kenntnisnachweis nach §21d LuftVO ist nicht mehr aktuell,3.1,"Instructor:
Martin Keydel",E£229.99,3.5,74,Beginner,,,E£319.99,229.99,E£
Power Automate: Aprobaciones y cartas Adaptativas,Aprende a crear flujos de aprobación y recopilar datos desde Teams y Outlook,4.7,"Instructor:
Sebastian Vallejo Jimenez",E£199.99,6.5,72,Intermediate,,,E£269.99,199.99,E£
Microsoft Power Automate Grundlagen Workshop,Wiederkehrende und lästige Aufgaben im Business in wenigen Minuten automatisieren und dadurch Lebenszeit zurückgewinnen,3.8,"Instructor:
Damian Gorzkulla",E£199.99,4,30,Beginner,,,E£269.99,199.99,E£
Microsoft Power Automate Desktop - Tips & Tricks,Microsoft Power Automate Desktop に関するちょっと便利に使うためのお役立ちテクニックを１つのコースにまとめました！,4.1,"Instructor:
マスカワ シゲル",E£199.99,,7,Beginner,,,E£269.99,199.99,E£
【続】Microsoft Power Automate Desktop 入門講座 ～ PDF アクション 特訓編 ～,Power Automate Desktop 入門講座は受講した。スキルの幅広げたいけど何をしよう？ぶっちゃけ PDF からデータ抜いたりページを切り出したりマージする機会ってあまりないです。敢えてそのあまりない機会に特化したコースがこちら,4.2,"Instructor:
マスカワ シゲル",E£229.99,1.5,16,Beginner,,,E£319.99,229.99,E£
Impostos na Prática para iniciantes,Do Básico ao Avançado em 21 horas de Curso,4.3,"Instructor:
Thomaz J. Del Nero",E£199.99,22,66,All Levels,,,E£269.99,199.99,E£
Power Automate Casos Prácticos (Nube y Escritorio),Una guía con ejemplos exigentes para aprovechar el potencial de Power Automate Online y Desktop,4.2,"Instructor:
Excel Free Blog",Free,4.5,38,All Levels,,,E£269.99,0,
"IoT, Endüstri4.0, Dijital Dönüşüm Üçgeni ve Daha Fazlası",Veriden Değer Elde Etmek,4.7,"Instructor:
Emrullah Yener",E£199.99,5,22,Intermediate,,,E£269.99,199.99,E£
Conoce los Cinco Pilares de Comercio Electrónico,Emprende en el comercio electrónico con los componentes necesarios y adecuados para mayor éxito en el mundo digital!,4.5,"Instructors:
Francisco Figueroa Nigaglioni, Veronica Maria Alcantara Cortorreal",E£229.99,5,31,All Levels,,,E£319.99,229.99,E£
Python do Zero à Automação,Aumente sua produtividade automatizando tarefas repetitivas,4.7,"Instructor:
Luiz Fernando Estivalet",E£199.99,12.5,140,Beginner,,,E£269.99,199.99,E£
【Excel】すぐに使える一括処理スキル６選！＋初心者でも使えるかんたん自動処理,事務現場の方々の困りごとや相談を受けて作った効率的な業務プログラムを一挙公開。１セクションごとに明日からでも使えるExcelファイルの一括処理を学ぶことができます。さらに自動処理を作って業務効率化を目指しましょう。,2.5,"Instructor:
IT Office Skoll",E£549.99,w1,41,Beginner,,,E£749.99,549.99,E£
"디지털 시대, 어떻게 오프라인 공간은 살아남을 것인가","디지털 시대, 어떻게 경험을 디자인할 것인가",4.2,"Instructors:
웅진씽크빅 비즈니스, 승윤 이",E£199.99,,7,All Levels,,,E£269.99,199.99,E£
Power Automate,Power Automate todos os Níveis,4.3,"Instructor:
Cássio Assis",E£199.99,5,24,All Levels,,,E£269.99,199.99,E£
Blue Prism Technical Arquitect certification ATA02,Certified questions & answers - Updated August 2022,3.0,"Instructor:
Tomb R",E£199.99,,,,,,E£269.99,199.99,E£
Ciência de Dados na Indústria,Entendendo como Trabalhar com Dados na Produção Industrial e Suas Tecnologias para Análise,4.7,"Instructor:
Marcio Venturelli",E£579.99,4,21,All Levels,,,E£779.99,579.99,E£
Blue Prism Avançado e Preparação Certificação AD01,Aprenda fundamentos e conceitos avançados do Blue Prism com o foco no escopo do exame AD01 para tirar a certificação,4.9,"Instructor:
Davi Arndt",E£619.99,6.5,60,Expert,,New,,619.99,E£
Excel Profissional | Com Questões de Concurso e MOS,Aprenda as funções mais utilizadas do Excel de forma prática e objetiva.,4.9,"Instructor:
Renato da Silva Conceição",E£229.99,13.5,46,All Levels,,,E£319.99,229.99,E£
Logística e Supply Chain 4.0,Transformação digital - Tecnologias 4.0 - Plataformas Digitais,4.9,"Instructor:
Alexandre Oliveira",E£599.99,38,57,All Levels,,,,599.99,E£
Power Automate Desktop パーフェクトマスター【2021年10月更新対応！思わぬトラブル対応も解説】,DX時代のRPAとして注目されているPower Automate Desktopを基本操作からはじめて実務レベルの自動化フロー作成まで学習できます。本講座でしか学べない思わぬトラブル対策やノウハウも詰め込んでいます。,4.1,"Instructor:
デジタル アカデミー",E£229.99,19,94,Beginner,,,,229.99,E£
디지털 혁신을 성공시키는 리더십과 역량 강화 전략,이제 이것을 하지않고서는 살아남을 수 없다! 디지털 혁신을 성공시키는 리더십과 역량강화 전략,5.0,"Instructor:
IGM 세계경영연구원",E£199.99,1,5,All Levels,,,E£269.99,199.99,E£
Curso de Manutenção em Drones de Pulverização,CURSO DE MANUTENÇÃO DE DRONES E RPA´S EM GERAL,0.0,"Instructor:
Ramiro Leal","E£1,699.99",3,9,Intermediate,,New,,"1,699.99",E£
CURSO DE EXCEL COMPLETO COM PROJETOS-DO BÁSICO AO AVANÇADO,"Fórmulas Mágicas do Excel, Dashboards Interativos, Automatização com Macros, Análise de Dados, Gerenciamento de Projetos",0.0,"Instructor:
Celestino Upongo Mulele",E£549.99,9,111,All Levels,,,E£749.99,549.99,E£
Fundamentos iniciais de Pilotagem de Drone,Incluso usos na agricultura,0.0,"Instructor:
Erick Maicon Da Cruz Mariotti",E£199.99,2.5,23,Beginner,,,E£269.99,199.99,E£
【2022版】基礎・応用編：Power Automateを習得しよう！,Power Automateで業務自動化プログラムを開発しよう！本コースはPower Autoamteを活用して自動化ツールを作成していくコースとなっています。内容は初級、中級、上級と分かれており初学者の方でも取り組みやすくなっています。,3.7,"Instructor:
Taro T",E£199.99,4,35,Intermediate,,,E£269.99,199.99,E£
